EIN,OrgName,State,City,ZIP,TaxYear,TaxPeriodEnd,FormType,FormationYr,Mission,Employees,Volunteers,GrossReceipts,TotalRevenueCY,TotalRevenuePY,ContributionsGrantsCY,ContributionsGrantsPY,ProgramServiceRevCY,ProgramServiceRevPY,InvestmentIncomeCY,OtherRevenueCY,GovernmentGrantsAmt,TotalExpensesCY,TotalExpensesPY,SalariesCY,FundraisingExpCY,ProgramSvcExpenses,NetRevenueCY,NetRevenuePY,TotalAssetsEOY,TotalAssetsBOY,TotalLiabilitiesEOY,TotalLiabilitiesBOY,NetAssetsEOY,NetAssetsBOY,SourceFile,NTEE_CD
880364361,JOIN INC,NV,CARSON CITY,89701,2018,2019-06-30,990,1996,PROVIDING WORKFORCE DEVELOPMENT ACTIVITIES TO INCREASE THE SELF-SUFFICIENCY OF INDIVIDUALS.,35.0,5.0,3054994.0,3054994.0,2961902.0,2964315.0,2961902.0,85000.0,0.0,1397.0,4282.0,2862232.0,3147079.0,2927337.0,1484014.0,0.0,2414839.0,-92085.0,34565.0,411716.0,486761.0,206054.0,189014.0,205662.0,297747.0,202000649349301510_public.xml,J22
840534757,NORTH METRO COMMUNITY SERVICES,CO,WESTMINSTER,80234,2018,2019-06-30,990,1965,TO SUPPORT ADAMS COUNTY CITIZENS WITH DEVELOPMENTAL DISABILITIES AND THEIR FAMILIES BY COORDINATING AND PROVIDING SERVICES THAT ASSIST IN ACHIEVING THEIR GOALS.,679.0,23.0,31578147.0,31527188.0,31500043.0,15257.0,16219.0,29619812.0,29985767.0,373322.0,1518797.0,,31104717.0,31298636.0,15842924.0,0.0,29127133.0,422471.0,201407.0,16857573.0,16500969.0,2172457.0,2238324.0,14685116.0,14262645.0,202000649349301515_public.xml,P700
113296103,MOSDOS BETH YOSEF ZVI,NY,BROOKLYN,11211,2018,2019-06-30,990,1996,PROMOTE RELIGIOUS EDUCATION,0.0,0.0,4020059.0,4020059.0,4685991.0,4034804.0,4686445.0,0.0,,-14745.0,0.0,,4094770.0,4916548.0,0.0,25647.0,4066623.0,-74711.0,-230557.0,139688.0,164399.0,152000.0,102000.0,-12312.0,62399.0,202000649349301700_public.xml,X99
160956814,ONE SEVENTY ONE CEDAR INC,NY,CORNING,14830,2018,2019-08-31,990,1968,171 CEDAR ARTS CENTER IS A DYNAMIC ORGANIZATION WHICH ENRICHES THE COMMUNITY BY: OFFERING EXCELLENT ARTS INSTRUCTION; EXHIBITING TODAYS ARTISTS; PRESENTING LIVE PERFORMANCES.,69.0,200.0,1556189.0,1490936.0,1620380.0,1085533.0,1235807.0,351347.0,370506.0,13735.0,40321.0,35000.0,823995.0,885998.0,427393.0,55780.0,443881.0,666941.0,734382.0,4101862.0,3459542.0,87376.0,128192.0,4014486.0,3331350.0,202000659349300010_public.xml,
942489666,ASIAN PACIFIC COMMUNITY COUNSELING,CA,SACRAMENTO,95820,2018,2019-06-30,990,1978,PROMOTE MENTAL HEALTH AND HEALTH SERVICES TO THE ASIAN PACIFIC POPULATION IN SACRAMENTO CALIFORNIA,31.0,,1941036.0,1941036.0,2056864.0,1940928.0,2056764.0,0.0,,108.0,0.0,1929108.0,1948107.0,2075430.0,1253701.0,3235.0,1780166.0,-7071.0,-18566.0,1421966.0,942765.0,1140033.0,653761.0,281933.0,289004.0,202000659349300015_public.xml,F320
351317338,WALNUT HILLS RETIREMENT,OH,WALNUT CREEK,44687,2018,2019-06-30,990,2007,"WALNUT HILLS PROVIDES ACTIVE, AFFORDABLE RETIREMENT LIVING WITH SUPPORTIVE SERVICES, ASSISTED LIVING, AND SKILLED NURSING CARE. CHARITY CARE FYE JUNE 30, 2019 AMOUNTED TO $1,358,434.",244.0,53.0,11459108.0,11458368.0,10925699.0,30469.0,37050.0,11192213.0,10652194.0,7087.0,228599.0,,11610025.0,11297691.0,5678211.0,0.0,10528957.0,-151657.0,-371992.0,23855662.0,24472965.0,21322923.0,21788632.0,2532739.0,2684333.0,202000659349300020_public.xml,
264598909,QUAIL RUN PRIMARY SCHOOL FOUNDATION,UT,PLEASANT GROVE,84062,2018,2019-06-30,990,2009,"THIS IS A PUBLIC CHARTER SCHOOL WHICH EMPOWERS STUDENTS TO BECOME ACCOUNTABLE FOR THEIR OWN EDUCATIONAL JOURNEY. BY EMPOWERING STUDENTS TO CHOOSE THEIR CURRICULUM, UNDER SUPERVISION, INCREASES THEIR FOCUS AND DESIRE TO LEARN.",118.0,124.0,4457724.0,4457724.0,4480056.0,4291070.0,4305538.0,133437.0,159628.0,12393.0,20824.0,4269495.0,3990688.0,3628332.0,1959552.0,0.0,3970001.0,467036.0,851724.0,2809359.0,2261089.0,716548.0,635314.0,2092811.0,1625775.0,202000659349300030_public.xml,B29
720408988,BOYS AND GIRLS VILLAGES FOUNDATION INC,LA,LAKE CHARLES,70615,2018,2019-06-30,990,1947,"CHILD CARE SERVICES WERE PROVIDED. EXPENSES WERE INCURRED FOR MAINTAINING FACILITIES WHICH WERE USED FOR PROVIDING FULL TIME CARE, INCLUDING CONSULTING AND OTHER THERAPY, CHILD CARE WAS PROVIDED FOR APPROXIMATELY 97 BOYS AND GIRLS.",52.0,0.0,2133408.0,2119786.0,1795313.0,1910737.0,1504806.0,0.0,0.0,128897.0,80152.0,1612590.0,1883991.0,1524592.0,1383920.0,0.0,1142040.0,235795.0,270721.0,4008793.0,3769664.0,100235.0,96901.0,3908558.0,3672763.0,202000659349300115_public.xml,P330
731028332,DOMESTIC VIOLENCE INTERVENTION SERVICES,OK,TULSA,74110,2018,2019-06-30,990,1979,DOMESTIC VIOLENCE INTERVENTION SERVICES,134.0,40.0,6002801.0,5927497.0,5869399.0,5723939.0,5494652.0,155396.0,189315.0,67680.0,-19518.0,3300745.0,6564127.0,6272092.0,4711785.0,342711.0,5389055.0,-636630.0,-402693.0,18069097.0,18762686.0,488206.0,561839.0,17580891.0,18200847.0,202000659349300120_public.xml,P430
205001347,COMMUNITY CHRISTIAN SCHOOLS,CA,RANCHO SANTA MARGARITA,92688,2017,2018-06-30,990,2014,TO SERVE FAMILIES WHO DESIRE FOR THIER CHILDERN AN EDUCATON THAT IS DISTINCTLY CHRISTIAN BY PROVIDING A BIBLICALLY INTERGRATED ACADEMIC PROGRAM IN A GODLY AND LOVING CLASSROOM ENVIRONMENT AND SAFE CAMPUS SETTING WITH QUALIFIED AND COMMITED FACULTY AND STAFF WHO TRAIN STUDENTS TO IDENTIFY AND ACHIEVE THEIR GOD-GIVEN POTENTIAL.,0.0,0.0,1968988.0,1968988.0,1878579.0,70822.0,93484.0,1898130.0,1702110.0,36.0,0.0,,2048964.0,2103223.0,1311653.0,0.0,2048964.0,-79976.0,-224644.0,109471.0,126899.0,446530.0,383982.0,-337059.0,-257083.0,202000659349300200_public.xml,B24
237126990,GREENCROFT COMMUNITIES FOUNDATION INC,IN,GOSHEN,46527,2018,2019-06-30,990,1971,GREENCROFT COMMUNITIES FOUNDATION PROVIDES FINANCIAL RESOURCES TO GREENCROFT RETIREMENT COMMUNITIES AND AFFILIATES' RESIDENTS TO ENABLE SENIORS TO EMBRACE THE OPPORTUNITIES AND CHALLENGES OF AGING AND ALLOW THEM TO LIVE LIFE TO THE FULLEST.,0.0,22.0,3699229.0,1401616.0,1845729.0,905910.0,1407590.0,0.0,0.0,484486.0,11220.0,,444763.0,534926.0,129829.0,101337.0,141144.0,956853.0,1310803.0,15228190.0,15593998.0,111335.0,24454.0,15116855.0,15569544.0,202000659349300205_public.xml,
133300409,CARNEGIE HILL NEIGHBORS INC,NY,NEW YORK,10128,2018,2019-06-30,990,,PLANT & MAINTAIN PARK AVE MALLS; PRESERVE THE ARCHITECTURAL CHARACTER OF THE AREA; ADMINISTER A PUBLIC SAFETY PROGRAM; HISTORIC PRESERVATION AND LANDMARK COMPLIANCE,8.0,,1092864.0,1037992.0,1056541.0,511808.0,456947.0,452360.0,552098.0,361.0,73463.0,161440.0,942388.0,1132906.0,355114.0,133290.0,654494.0,95604.0,-76365.0,862219.0,780807.0,52395.0,66710.0,809824.0,714097.0,202000659349300220_public.xml,S220
560935064,CANNON SCHOOL INC,NC,CONCORD,28027,2018,2019-06-30,990,1968,"CANNON SCHOOL WAS FOUNDED IN 1968 AND IS A NON-PROFIT, INDEPENDENT SCHOOL THAT FOCUSES ON THE INDIVIDUAL STUDENT. THE SCHOOL OCCUPIES A 65-ACRE CAMPUS JUST OFF THE I-85 CORRIDOR IN CONCORD, NC. APPROXIMATELY 1,024 STUDENTS WERE ENROLLED AT THE SCHOOL DURING THE FISCAL YEAR 2018 IN GRADES JUNIOR KINDERGARTEN THROUGH 12TH GRADE. CANNON ENCOURAGES STUDENTS TO STRETCH TO THEIR FULLEST POTENTIAL AND BECOME ENGAGED STUDENTS AND OUTSTANDING CITIZENS. CANNON'S LOWER SCHOOL STRESSES ACADEMIC EXCELLENCE, WITH A BALANCE OF ENRICHMENT OPPORTUNITIES AND AN EMPHASIS ON CHARACTER DEVELOPMENT. CANNON'S MIDDLE SCHOOL PROVIDES A CLIMATE FOR EMERGING YOUNG ADULTS TO NURTURE THEIR LOVE OF LEARNING, STRENGTHEN THEIR SELF CONCEPT, AND EXPLORE EXTRACURRICULAR ACTIVITIES. CANNON'S UPPER SCHOOL DEDICATES ITSELF TO DEVELOPING TEACHING PRACTICES AND CURRICULUM THAT EQUIP STUDENTS TO LEARN HOW TO LEARN AND IS BASED ON A TRADITIONAL COLLEGE PREPARATORY CURRICULUM.",339.0,50.0,24437922.0,24293625.0,23078114.0,1354650.0,1102341.0,22392624.0,21325657.0,483858.0,62493.0,,23577551.0,21921699.0,14470420.0,957392.0,19500497.0,716074.0,1156415.0,50778664.0,49074909.0,16300404.0,15430688.0,34478260.0,33644221.0,202000659349300300_public.xml,B24Z
631210889,HEALS INC,AL,Huntsville,35816,2018,2019-06-30,990,2000,TO PROVIDE SCHOOL BASED HEALTH AND DENTAL CARE FOR CHILDREN IN HUNTSVILLE ALABAMA,36.0,15.0,1328420.0,1251221.0,1224108.0,471483.0,542755.0,444233.0,428723.0,3400.0,332105.0,,1422217.0,1357848.0,700770.0,49401.0,1316698.0,-170996.0,-133740.0,576730.0,895085.0,116141.0,182740.0,460589.0,712345.0,202000659349300305_public.xml,E60
592717909,ASOLO THEATRE INC,FL,SARASOTA,34243,2018,2019-06-30,990,1986,"ENTERTAIN, ENGAGE AND INSPIRE THROUGH THE HIGHEST QUALITY PROFESSIONAL REPERTORY THEATRE AND SUPERIOR EDUCATIONAL PROGRAMS.",284.0,428.0,17177864.0,13035214.0,14467463.0,6165048.0,6947130.0,6173339.0,5976555.0,781935.0,-85108.0,102972.0,11263236.0,10799207.0,7411867.0,676499.0,9118861.0,1771978.0,3668256.0,38038369.0,36033262.0,5529896.0,5599217.0,32508473.0,30434045.0,202000659349300310_public.xml,A650
770000699,Infant Child Enrichment Services Inc,CA,Sonora,95370,2018,2019-06-30,990,1983,To enrich children and families through education and direct services.,16.0,5.0,3184086.0,3184086.0,2779560.0,3000264.0,2677526.0,157651.0,97347.0,401.0,25770.0,2998152.0,3230474.0,2764905.0,781445.0,0.0,3058595.0,-46388.0,14655.0,1039912.0,975747.0,674209.0,302980.0,365703.0,672767.0,202000659349300420_public.xml,
161569356,ON POINT FOR COLLEGE INC,NY,SYRACUSE,13202,2018,2019-08-31,990,1999,"THE PURPOSE OF ON POINT FOR COLLEGE, INC. IS TO ENROLL LOW INCOME, FIRST GENERATION YOUTH IN COLLEGE THROUGH FOSTERING THEIR OPPORTUNITY TO ATTEND COLLEGE; FACILITATING THEIR APPLICATION PROCESS,SUSTAINING THEIR CONTINUED MATRICULATION IN COLLEGE AND HELPING THEM TO TRANSITION TO THE WORK FORCE AFTER COLLEGE GRADUATION.",152.0,75.0,2646305.0,2590548.0,2408606.0,2373544.0,2163468.0,34350.0,89539.0,800.0,181854.0,1542118.0,2573164.0,2274076.0,1735365.0,213714.0,1931929.0,17384.0,134530.0,915737.0,961857.0,116876.0,180380.0,798861.0,781477.0,202000659349300425_public.xml,B82
351377430,GREENCROFT MANOR II INC,IN,GOSHEN,46527,2018,2019-06-30,990,1976,"GREENCROFT MANOR II PROVIDES AFFORDABLE HUD HOUSING, PROGRAMS, AND SERVICES FOR OLDER ADULTS. ESTIMATED RESIDENTS' SAVINGS FOR FYE JUNE 30, 2019 AMOUNTED TO $400,000.",0.0,50.0,1211669.0,1211669.0,1160216.0,0.0,0.0,1103786.0,1082591.0,34523.0,73360.0,,1035495.0,1107834.0,356931.0,0.0,754556.0,176174.0,52382.0,3958310.0,3753143.0,113257.0,84264.0,3845053.0,3668879.0,202000659349300505_public.xml,
463676798,GRANITE STATE ARTS ACADEMY,NH,SALEM,03079,2018,2019-06-30,990,2013,"GRANITE STATE ARTS ACADEMY'S EDUCATIONAL MISSION IS TO NURTURE CREATIVE THINKERS, ACTIVE CITIZENS, AND INDEPENDENT LEARNERS WITH A CURRICULUM THAT INTEGRATES THE ARTS AND ACADEMICS.",23.0,,1024752.0,1024752.0,1076262.0,948557.0,1007449.0,75404.0,68778.0,791.0,0.0,836884.0,1101088.0,1056740.0,690342.0,21031.0,869386.0,-76336.0,19522.0,270157.0,371925.0,96005.0,121437.0,174152.0,250488.0,202000659349300615_public.xml,B29
362904063,STERLING ROCK FALLS,IL,STERLING,61081,2018,2019-06-30,990,1976,TO PROVIDE DAY CARE SERVICES TO CHILDREN WHO ARE IN NEED OF PUBLIC ASSISTANCE.,53.0,,1045724.0,1045724.0,992590.0,49683.0,47484.0,995806.0,944886.0,235.0,0.0,,975420.0,1000202.0,611079.0,0.0,774870.0,70304.0,-7612.0,1711847.0,1872253.0,892022.0,1122732.0,819825.0,749521.0,202000659349300710_public.xml,P33Z
860204268,TUCSON HOSPITALS MEDICAL EDUCATION PROG,AZ,TUCSON,85733,2017,2018-06-30,990,1967,TUCSON HOSPITALS MEDICAL EDUCATION PROGRAM (THMEP) IS A RESIDENCY PROGRAM FOR TRAINING PHYSICIANS. THE PROGRAM ALSO SERVES INTERN AND RESIDENT PHYSICIANS FROM ITS MEMBER HOSPITALS THAT PARTICIPATE IN THE PROGRAM.,31.0,0.0,4342078.0,4342078.0,4743029.0,0.0,0.0,4342078.0,4743029.0,0.0,0.0,,4316847.0,4743029.0,2495162.0,0.0,3736453.0,25231.0,0.0,666139.0,1012210.0,0.0,691679.0,666139.0,320531.0,202000659349300735_public.xml,E60
042314257,LEXINGTON MONTESSORI SCHOOL INC,MA,LEXINGTON,02421,2018,2019-06-30,990,1963,"BUILD AN INCLUSSIVE, JOYFUL COMMUNITY THAT IGNITES SELF-DISCOVERY THROUGH PURPOSEFUL LEARNING.",80.0,99.0,7841843.0,7174927.0,7572754.0,263999.0,948635.0,6808641.0,6493945.0,102287.0,0.0,,6919406.0,6690116.0,4224221.0,75599.0,5659291.0,255521.0,882638.0,12921183.0,12706250.0,6242678.0,6432795.0,6678505.0,6273455.0,202000659349300800_public.xml,B240
261669496,Paz de Cristo Community Center,AZ,Mesa,85210,2018,2019-06-30,990,1988,"To feed, clothe and empower those in need in the City of Mesa Arizona area by serving over 100,000 hot evening meals per year (365 days a year) and provide nearly 600,000 meals through our Emergency Food Box Program. We also have several empowerment programs which provide job counseling and placement by including assistance with resume writing, interviewing skills and job search assistance. We also provide showers, clothing, and assistance to obtain their birth certificate and state issued ID cards and Driver's License.",0.0,16000.0,2198840.0,2198840.0,2133113.0,2198840.0,2133113.0,0.0,0.0,0.0,0.0,63103.0,1931131.0,2056972.0,488147.0,111923.0,1698262.0,267709.0,76141.0,871766.0,614852.0,14426.0,25221.0,857340.0,589631.0,202000659349300840_public.xml,K30
262125575,THE ALOMA D JOHNSON CHARTER SCHOOL,NY,BUFFALO,14214,2018,2019-06-30,990,2008,"THE ALOMA D. JOHNSON CHARTER SCHOOL, A K-4 PRIMARY SCHOOL, WILL PROVIDE ALL STUDENTS AN INNOVATIVE, HIGH QUALITY, AND COMPREHENSIVE SCHOOL PROGRAM BASED ON FOSTERING STUDENTS' INTELLECTUAL, PHYSICAL, SOCIAL, AND EMOTIONAL GROWTH AND HELPING THEM ACQUIRE THE KNOWLEDGE, SKILLS, AND ABILITIES THEY NEED TO REACH THEIR FULL LEARNING POTENTIAL. THE SCHOOL IS COMMITTED TO IMPROVING STUDENT ACADEMIC ACHIEVEMENT AND PERFORMANCE, WITH THE LEGAL AND ADMINISTRATIVE FLEXIBILITY AFFORDED TO CHARTER SCHOOLS AND RESPONSIBILITY AND DIRECT ACCOUNTABILITY FOR PRODUCING STUDENT RESULTS.",108.0,20.0,3493521.0,3493521.0,3822372.0,258229.0,217682.0,3230463.0,3596053.0,3549.0,1280.0,252407.0,3401192.0,4289546.0,2282913.0,0.0,2504385.0,92329.0,-467174.0,1403328.0,1355586.0,326273.0,370860.0,1077055.0,984726.0,202000659349300910_public.xml,
310544271,GOD'S BIBLE SCHOOL COLLEGE & MISSIONARY,OH,CINCINNATI,45202,2018,2019-06-30,990,1900,TO GLORIFY GOD AND SERVE HIS CHURCH BY PROVIDING EDUCATION TO PREPARE SERVANTS TO PROCLAIM JESUS CHRIST AND SPREAD HOLINESS THROUGHOUT THE WORLD.,184.0,14.0,6746298.0,5528116.0,4586734.0,1796436.0,1466364.0,3146178.0,2797827.0,287734.0,297768.0,165482.0,4949517.0,4558500.0,2206462.0,361804.0,4096460.0,578599.0,28234.0,7263870.0,6693088.0,619876.0,648020.0,6643994.0,6045068.0,202000659349300915_public.xml,B42Z
020262504,MORRISON HOSPITAL ASSOCIATION,NH,WHITEFIELD,03598,2018,2019-09-30,990,1963,"TO SERVE NORTHERN NEW HAMPSHIRE AND VERMONT IN PROVIDED NURSING CARE, ASSISTED LIVING, INDEPENDENT LIVING AND OTHER MEDICAL CARE.",197.0,41.0,9040304.0,8550117.0,7225648.0,88875.0,213400.0,8348812.0,6812814.0,127193.0,-14763.0,,10191411.0,7828594.0,5569942.0,0.0,9035562.0,-1641294.0,-602946.0,33408455.0,34093309.0,27766913.0,26692913.0,5641542.0,7400396.0,202000659349300930_public.xml,E91Z
300036587,GREENCROFT RETIREMENT COMMUNITIES INC,IN,GOSHEN,46527,2018,2019-06-30,990,2002,"GREENCROFT RETIREMENT COMMUNITIES' MISSION IS TO PROVIDE MANAGEMENT & SUPPORT SERVICES TO RELATED NOT-FOR-PROFIT ORGANIZATIONS THAT PROVIDE AFFORDABLE HOUSING, QUALITY CARE, AND CHARITY CARE FOR OLDER ADULTS.",46.0,26.0,5890540.0,5127135.0,4935580.0,0.0,4000.0,5050062.0,4807346.0,70358.0,6715.0,,5417312.0,5492967.0,3948830.0,0.0,3923766.0,-290177.0,-557387.0,11226375.0,9683597.0,3637913.0,1822049.0,7588462.0,7861548.0,202000659349301000_public.xml,P75
814553048,LINCOLN HILLS CARES FOUNDATION,CO,DENVER,80205,2018,2019-09-30,990,2016,SUPPORTS THE PROGRAMS OF LINCOLN HILLS CARES THROUGH FUNDRAISING AND COLLABORATION,0.0,10.0,1896560.0,1896560.0,2321894.0,1896560.0,2321894.0,0.0,0.0,0.0,0.0,,2225594.0,1919994.0,0.0,87501.0,2103928.0,-329034.0,401900.0,448922.0,1145581.0,431550.0,799175.0,17372.0,346406.0,202000659349301020_public.xml,A11
251312968,RENEWAL INC,PA,PITTSBURGH,15222,2018,2019-06-30,990,1976,DEDICATED TO THE RENEWAL OF INDIVIDUALS IN THE CRIMINAL JUSTICE SYSTEM AND TO THEIR RETURN TO SOCIETY AS RESPONSIBLE CITIZENS.,211.0,20.0,12191892.0,12147294.0,11629968.0,0.0,29084.0,12151292.0,11606968.0,0.0,-3998.0,,11631726.0,12033927.0,7394159.0,117247.0,8772973.0,515568.0,-403959.0,54504295.0,51705630.0,35654529.0,33371432.0,18849766.0,18334198.0,202000659349301120_public.xml,I44Z
351049596,ANTHONY WAYNE REHABILITATION CENTER,IN,FORT WAYNE,46809,2018,2019-06-30,990,1960,"TO PROVIDE HIGH QUALITY SERVICES WITH EXCEPTIONAL CUSTOMER CARE, WHILE ALSO PROVIDING JOB OPPORTUNITIES FOR PEOPLE WITH DISABILITIES, INCLUDING SERVICE DISABLED VETERANS.",411.0,30.0,50663237.0,49075055.0,45238841.0,124380.0,500758.0,48700000.0,44517303.0,250675.0,0.0,,46373899.0,41610835.0,738260.0,0.0,42032584.0,2701156.0,3628006.0,28488636.0,28426689.0,1944185.0,4812727.0,26544451.0,23613962.0,202000659349301205_public.xml,E50Z
611118307,COALITION FOR THE HOMELESS INC,KY,LOUISVILLE,40203,2018,2019-06-30,990,,"THE MISSION OF THE COALITION FOR THE HOMELESS IS TO ADVOCATE FOR PEOPLE WHO ARE HOMELESS AND FOR THE PREVENTION AND ELIMINATION OF HOMELESSNESS. THE COALITION FOR THE HOMELESS HAS BEEN THE VOICE OF HOMELESSNESS IN LOUISVILLE FOR MORE THAN A QUARTER OF A CENTURY. WE WORK CLOSELY WITH HOMELESS SERVICE PROVIDERS, CIVIC GROUPS, CONCERNED CITIZENS, FAITH-BASED ORGANIZATIONS AND LOCAL, STATE AND FEDERAL GOVERNMENTS TO DO THREE THINGS: 1)EDUCATE THE COMMUNITY ABOUT HOMELESSNESS AND INSPIRE ACTION, 2)ADVOCATE FOR SYSTEM CHANGES, AND )COORDINATE THE COMMUNITY RESPONSE TO HOMELESSNESS THROUGH EFFICIENT USE OF RESOURCES AND FUNDING.",21.0,460.0,7270797.0,4893462.0,4721056.0,4237640.0,4101027.0,406636.0,401007.0,22613.0,226573.0,3463253.0,4589632.0,2952384.0,912218.0,145259.0,4305267.0,303830.0,1768672.0,1475208.0,1182577.0,288069.0,295119.0,1187139.0,887458.0,202000659349301220_public.xml,
911917512,QUEENS COLLEGE SPECIAL PROJECTS,NY,FLUSHING,113671597,2018,2019-06-30,990,1998,"THE FUND'S PRIMARY EXEMPT PURPOSE IS TO SUPPORT, PROMOTE, AND FOSTER THE EDUCATIONAL MISSION OF ITS PARENT ORGANIZATION, QUEENS COLLEGE OF THE CUNY.",0.0,0.0,7274231.0,7274231.0,7154726.0,8643.0,11807.0,6910838.0,6790844.0,13957.0,340793.0,,7543827.0,7230817.0,725863.0,0.0,7073681.0,-269596.0,-76091.0,57491173.0,59127378.0,68605221.0,69971830.0,-11114048.0,-10844452.0,202000659349301240_public.xml,T50Z
930591772,PARROTT CREEK CHILD AND FAMILY SERVICES,OR,OREGON CITY,97045,2018,2019-06-30,990,1971,HELP FAMILIES AND YOUTH DEVELOP SKILLS THAT BUILD STRONGER FAMILIES AND A SAFER COMMUNITY.,59.0,10.0,2068955.0,2053124.0,2179063.0,2056367.0,2189520.0,0.0,0.0,89.0,-3332.0,1775119.0,2303333.0,2177597.0,1802270.0,158434.0,1811560.0,-250209.0,1466.0,913484.0,1131819.0,192623.0,160749.0,720861.0,971070.0,202000659349301245_public.xml,F34Z
540629620,HEBREW ACADEMY OF TIDEWATER,VA,VIRGINIA BEACH,23462,2018,2019-06-30,990,1955,"STRELITZ INTERNATIONAL ACADEMY THROUGH ITS DYNAMIC JEWISH ENVIRONMENT WILL ENRICH THE LIFE OF THE WHOLE CHILD AND DEVELOP COMPASSIONATE, LIFELONG LEARNERS. IN COLLABORATION WITH OUR FAMILIES AND THE GREATER COMMUNITY, WE WILL PROMOTE A SOCIAL AND GLOBAL CONSCIOUSNESS THAT ENCOMPASSES A PROFOUND RESPECT FOR ALL HUMANITY.",121.0,73.0,4034010.0,3991611.0,3889962.0,1149517.0,1061542.0,2874325.0,2866862.0,416.0,-32647.0,,4223444.0,4042258.0,2413320.0,130594.0,3555040.0,-231833.0,-152296.0,2150529.0,2438063.0,360353.0,386924.0,1790176.0,2051139.0,202000659349301310_public.xml,
581311669,CHATTANOOGA STATE COMMUNITY,TN,CHATTANOOGA,374061097,2018,2019-06-30,990,1978,TO SUPPORT AND ADVANCE THE GOALS IN SUPPORT OF THE MISSION OF CHATTANOOGA STATE COMMUNITY COLLEGE.,0.0,16.0,4745398.0,1091139.0,2470805.0,608441.0,1994029.0,0.0,0.0,491279.0,-8581.0,,944402.0,1012309.0,0.0,874.0,883674.0,146737.0,1458496.0,8814204.0,8934004.0,59238.0,252204.0,8754966.0,8681800.0,202000659349301400_public.xml,B114
300211961,NATIONAL WESTERN ART FOUNDATION,TX,SAN ANTONIO,78205,2018,2019-09-30,990,2003,"PRESERVATION OF ART, HISTORY & CULTURE OF THE AMERICAN WEST THROUGH THE BRISCOE WESTERN ART MUSEUM.",51.0,90.0,8030372.0,6043103.0,3854932.0,3619005.0,1367421.0,1020141.0,1197309.0,32415.0,1371542.0,127000.0,4677347.0,4694591.0,1941319.0,269305.0,3427836.0,1365756.0,-839659.0,28033384.0,28897832.0,1112466.0,841278.0,26920918.0,28056554.0,202000659349301500_public.xml,A60
453008961,FORT MEADE ALLIANCE FOUNDATION INC,MD,HANOVER,21076,2018,2019-06-30,990,2011,"THE MISSION OF THE FORT MEADE ALLIANCE FOUNDATION AS A 501(C)3 NONPROFIT ORGANIZATION IS TO CATALYZE PHILANTHROPY IN SUPPORT OF THE FORT MEADE INSTALLATION, MILITARY PERSONNEL AND THEIR FAMILIES, AND THE BROADER FORT MEADE COMMUNITY.",0.0,12.0,1065521.0,1065521.0,511913.0,1065481.0,0.0,0.0,498199.0,0.0,40.0,,283942.0,140162.0,0.0,14196.0,227153.0,781579.0,371751.0,1348923.0,567138.0,454.0,250.0,1348469.0,566888.0,202000659349301555_public.xml,T50
330353928,TUSTIN PUBLIC SCHOOLS FOUNDATION,CA,TUSTIN,92780,2018,2019-05-31,990,1989,THE TUSTIN PUBLIC SCHOOLS FOUNDATION IS DEDICATED TO FURTHERING EXCELLENCE IN LOCAL PUBLIC SCHOOLS BY MOBILIZING THE COMMUNITY AND ITS RESOURCES.,7.0,600.0,2412348.0,1551572.0,1297315.0,690963.0,451471.0,713034.0,679428.0,147575.0,0.0,,1054329.0,1015813.0,266199.0,33912.0,931658.0,497243.0,281502.0,2709892.0,2468705.0,264090.0,238488.0,2445802.0,2230217.0,202000659349301565_public.xml,B20I
911158970,RURAL DEVELOPMENT INSTITUTE,WA,SEATTLE,98101,2018,2019-06-30,990,1981,"LANDESA CHAMPIONS AND WORKS TO SECURE LAND RIGHTS FOR MILLIONS OF THE WORLD'S POOREST, MOSTLY RURAL WOMEN AND MEN TO PROVIDE OPPORTUNITY AND PROMOTE SOCIAL JUSTICE.",75.0,44.0,12666120.0,12576747.0,13011380.0,10083457.0,11479166.0,2555732.0,1576679.0,1539.0,-63981.0,,13231562.0,13938640.0,7798657.0,1123863.0,10135352.0,-654815.0,-927260.0,7638516.0,8625499.0,834858.0,1167026.0,6803658.0,7458473.0,202000659349301800_public.xml,S02
911083929,FEMINIST WOMEN'S HEALTH CENTER,WA,YAKIMA,98901,2018,2019-09-30,990,1979,"PREGNANCY SCREENING, LAB SERVICES, WOMEN'S HEALTHCARE, FAMILY PLANNING, HEALTHCARE INFORMATION, AND ABORTION SERVICES FOR WOMEN.",55.0,10.0,4018058.0,4018058.0,4057827.0,1070013.0,848909.0,2851091.0,3126279.0,2004.0,94950.0,708328.0,4085136.0,4037997.0,2495304.0,26640.0,3526608.0,-67078.0,19830.0,1496615.0,1572537.0,775332.0,784176.0,721283.0,788361.0,202000669349300000_public.xml,
251637874,Division for Early Childhood of,VA,Arlington,220223557,2018,2019-06-30,990,1973,Promote and support early intervention/early childhood special education- See Schedule O,6.0,250.0,1074609.0,1074609.0,746304.0,113.0,1680.0,1073102.0,723865.0,55.0,1339.0,,1042953.0,688586.0,252420.0,0.0,937953.0,31656.0,57718.0,683605.0,697753.0,215997.0,261801.0,467608.0,435952.0,202000669349300010_public.xml,P37Z
