EIN,OrgName,State,City,ZIP,TaxYear,TaxPeriodEnd,FormType,FormationYr,Mission,Employees,Volunteers,GrossReceipts,TotalRevenueCY,TotalRevenuePY,ContributionsGrantsCY,ContributionsGrantsPY,ProgramServiceRevCY,ProgramServiceRevPY,InvestmentIncomeCY,OtherRevenueCY,GovernmentGrantsAmt,TotalExpensesCY,TotalExpensesPY,SalariesCY,FundraisingExpCY,ProgramSvcExpenses,NetRevenueCY,NetRevenuePY,TotalAssetsEOY,TotalAssetsBOY,TotalLiabilitiesEOY,TotalLiabilitiesBOY,NetAssetsEOY,NetAssetsBOY,SourceFile
472529408,NEW STORY INC,CA,SAN FRANCISCO,94105,2018,2018-12-31,990,2014,"NEW STORY BUILDS HOMES FOR PEOPLE LIVING IN SURVIVAL MODE AROUND THE WORLD, IMPROVING SAFETY, HEALTH, INCOME, AND EDUCATION.",17.0,30.0,9784890.0,8640360.0,5580370.0,8563695.0,5640653.0,109213.0,0.0,235.0,-32783.0,,6436039.0,3251304.0,1171281.0,757463.0,5083074.0,2204321.0,2329066.0,6483638.0,4093302.0,230687.0,44037.0,6252951.0,4049265.0,201933199349321518_public.xml
274357830,NEMA FOUNDATION INC,GA,TALLULAH FALLS,30573,2018,2018-12-31,990,2011,"ProvisionBridge exists to provide an easy, tax-efficient way for individuals, families and organizations to give charitably to organizations that provide care for those in need.Difficult times, rising medical costs, natural disasters, and other problems have left more and more families in need of financial assistance and more families and organizations wanting to help. Recognizing these needs led a team of dedicated leaders in the nonprofit community to start ProvisionBridge. In 2011, Provision Bridge received its determination letter from the IRS as a 501C3 organization, with the goal of helping more people give to meet the needs in their community.",2.0,,7952845.0,7327461.0,6450631.0,7191154.0,6413685.0,0.0,,136307.0,0.0,,5195796.0,7061753.0,87867.0,0.0,5168057.0,2131665.0,-611122.0,8214112.0,6235403.0,5224.0,7726.0,8208888.0,6227677.0,201933199349321993_public.xml
461371575,THE GATHERING TREE,MO,SPRINGFIELD,65804,2018,2018-12-31,990,2013,TO CREATE A SAFE AND FRIENDLY ENVIRONMENT WHERE MEANINGFUL RELATIONSHIPS CAN DEVELOP BETWEEN HOMELESS FRIENDS AND OUR GOOD SAMARITAN VOLUNTEERS.,0.0,,1534909.0,1534909.0,798513.0,1525360.0,797588.0,0.0,,9549.0,0.0,750000.0,320067.0,109998.0,0.0,22334.0,273893.0,1214842.0,688515.0,2442801.0,1127959.0,400000.0,300000.0,2042801.0,827959.0,201933199349322168_public.xml
522367676,The Masters Academy International Inc,CA,Valencia,913553402,2018,2018-12-31,990,2002,"The Masters Academy International, Inc. exists to glorify the Lord Jesus Christ in its ministry endeavors by serving and supporting strategically selected ministry training centers around the world which provide Bible education and training.",9.0,15.0,3575128.0,3575128.0,3086662.0,3575128.0,3086662.0,0.0,,0.0,0.0,,3294564.0,2796489.0,525800.0,403317.0,2504846.0,280564.0,290173.0,3600752.0,2829761.0,1655.0,591.0,3599097.0,2829170.0,201933209349300213_public.xml
204927897,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,SAN LUIS OBISPO,934070443,2018,2019-06-30,990,2006,"THE FOUNDATION'S PURPOSE IS TO OPERATE AS AN AUXILIARY ORGANIZATION OF THE CALIFORNIA STATE UNIVERSITY BY SUPPORTING THE SCIENTIFIC, LITERARY, EDUCATIONAL AND CHARITABLE PURPOSES OF CALIFORNIA POLYTECHNIC STATE UNIVERSITY, SAN LUIS OBISPO.",0.0,28.0,60544317.0,44057764.0,57843515.0,30585476.0,47815107.0,0.0,0.0,13472288.0,0.0,,35353848.0,44366532.0,0.0,3042383.0,31032838.0,8703916.0,13476983.0,377483082.0,368991639.0,7315174.0,8895325.0,370167908.0,360096314.0,201933219349300153_public.xml
952407026,JEWISH FEDERATION AND FAMILY SERVICES,CA,IRVINE,92603,2017,2017-12-31,990,1966,"WE CARE FOR PEOPLE IN NEED AND STRENGTHEN JEWISH COMMUNITY IN OC, ISRAEL, AND AROUND THE WORLD",72.0,395.0,9289142.0,8484723.0,6853049.0,7695812.0,6554848.0,199491.0,190415.0,539844.0,49576.0,666897.0,7625617.0,6640174.0,3813883.0,885994.0,5779474.0,859106.0,212875.0,12984539.0,11443545.0,1385350.0,772572.0,11599189.0,10670973.0,201933229349300108_public.xml
232083226,ASSOCIATION OF WALDORF SCHOOLS OF,CO,LONGMONT,80501,2018,2019-07-31,990,1990,TO STRENGTHEN AND SUPPORT THE SCHOOLS AND INFORM THE PUBLIC ABOUT THE BENEFITS OF WALDORF EDUCATION.,11.0,78.0,1951558.0,1951558.0,1910962.0,1652713.0,1604340.0,287636.0,301677.0,11209.0,0.0,,1719228.0,1936208.0,594508.0,47619.0,1473084.0,232330.0,-25246.0,845849.0,653893.0,114429.0,153347.0,731420.0,500546.0,201933229349300228_public.xml
561423848,DURHAM TECHNICAL COMMUNITY COLLEGE,NC,DURHAM,27703,2018,2019-06-30,990,1982,"TO PROMOTE THE CURRENT AND LONG-TERM SUCCESS OF DURHAM TECHNICAL COMMUNITY COLLEGE BY INSPIRING CHARITABLE INVESTMENT IN ITS STUDENTS, FACULTY, AND STAFF ADVOCATING FOR THE INSTITUTION'S COMPELLING WORK, AND SERVING AS EXCELLENT STEWARDS OF THE FOUNDATION'S ASSETS.",0.0,,2966785.0,2875742.0,983532.0,2818942.0,788762.0,0.0,,56800.0,0.0,1543442.0,1259929.0,657199.0,0.0,128027.0,754494.0,1615813.0,326333.0,6064663.0,4194431.0,3785.0,7990.0,6060878.0,4186441.0,201933229349300758_public.xml
382457009,MICHIGAN STATE YOUTH SOCCER ASSOC,MI,PLYMOUTH,48170,2018,2019-08-31,990,1976,"TO FOSTER THE PHYSICAL, MENTAL AND EMOTIONAL GROWTH AND DEVELOPMENT OF MICHIGAN'S YOUTH THROUGH THE SPORT OF SOCCER BY PROVIDING THE GOVERNING STRUCTURE TO ADMINISTER YOUTH SOCCER IN THE STATE OF MICHIGAN AND TO PROVIDE INFORMATION TO PLAYERS, PARENTS, COACHES, REFEREES AND OTHER INTERESTED PARTIES.",11.0,100.0,2608000.0,2608000.0,2466624.0,59097.0,136786.0,2488176.0,2284564.0,21030.0,39697.0,,2369918.0,2090010.0,583960.0,13187.0,1921731.0,238082.0,376614.0,5120360.0,4798487.0,1005789.0,921998.0,4114571.0,3876489.0,201933229349300918_public.xml
462877379,International School of Learners and Leaders,TX,Austin,78734,2018,2019-06-30,990,2013,"The International School of Texas is a non-profit, independent private school serving the areas of Bee Cave, Lakeway, Steiner Ranch, Four Points, River Place, Westlake and the surrounding communities. The school's mission is to provide students with rigorous academics while growing global citizens and global leaders.",31.0,25.0,3090646.0,3090646.0,2129318.0,948052.0,293208.0,2142594.0,1835367.0,0.0,0.0,0.0,2596365.0,2471448.0,1572169.0,0.0,2307327.0,494281.0,-342130.0,5560725.0,5289393.0,5820895.0,6045861.0,-260170.0,-756468.0,201933239349300013_public.xml
060646793,CONNECTICUT YANKEE COUNCIL INC,CT,MILFORD,06460,2017,2017-12-31,990,1998,"THE CONNECTICUT YANKEE COUNCIL, INC. BOY SCOUTS OF AMERICA (THE COUNCIL) IS A NOT-FOR-PROFIT ORGANIZATION, INCORPORATED IN THE STATE OF CONNECTICUT, AND OPERATING UNDER THE CHARTER GRANTED BY THE BOY SCOUTS OF AMERICA, NATIONAL COUNCIL. THE COUNCIL IS HEADQUARTERED IN MILFORD, CONNECTICUT, AND SERVES FAIRFIELD AND NEW HAVEN COUNTIES THROUGH THE DELIVERY OF A HIGH-QUALITY SCOUTING PROGRAM TO OVER 9,700 YOUTH AND 3,600 VOLUNTEER ADULTS. AS A LOCAL COUNCIL, IT IS THE ORGANIZATION'S MISSION TO SERVE OTHERS BY HELPING INSTILL VALUES IN YOUNG PEOPLE TO PREPARE THEM TO MAKE ETHICAL CHOICES AND ACHIEVE THEIR FULL POTENTIAL. THE COUNCIL OPERATES FIVE CAMPING FACILITIES AND SUPPORTS OVER 300 COMMUNITY-BASED ORGANIZATIONS OPERATING LOCAL SCOUTING UNITS WITHIN THE COUNCIL'S GEOGRAPHICAL AREA.",152.0,3600.0,4863479.0,4356905.0,3876391.0,1757161.0,1595372.0,2042637.0,1654106.0,144160.0,412947.0,,3978971.0,3718499.0,1765452.0,200114.0,3503253.0,377934.0,157892.0,12270797.0,11529637.0,2835695.0,3072962.0,9435102.0,8456675.0,201933239349300318_public.xml
460347103,NORTHERN HILLS TRAINING CENTER INC,SD,SPEARFISH,57783,2018,2019-06-30,990,1978,"THE NORTHERN HILLS TRAINING CENTER WAS ESTABLISHED AND PROGRAMS IMPLEMENTED TO SERVE AND SUPPORT, IN THE LEAST RESTRICTIVE ENVIRONMENT, THOSE PERSONS IN THE NORTHERN BLACK HILLS AREA OF SOUTH DAKOTA WHO HAVE DEVELOPMENTAL DISABILITIES. THEIR CORE MISSION STATEMENT IS TO ENHANCE LIVES AND ACHIEVE DREAMS.",329.0,7.0,6328537.0,6328537.0,6383559.0,136671.0,159795.0,6161122.0,6206578.0,30744.0,0.0,16642.0,6375670.0,6374633.0,5332001.0,4004.0,5995243.0,-47133.0,8926.0,7750832.0,7761304.0,806562.0,769901.0,6944270.0,6991403.0,201933259349300118_public.xml
520591577,Hearing and Speech Agency of Metropolitan Baltimore Inc,MD,Baltimore,21215,2018,2019-06-30,990,1926,"HASA's mission is to connect people to their worlds because HASA believes in a society where everyone understands and can be understood. HASA provides hearing health, speech-language pathology, education, language access, and inclusion programs to people throughout the lifespan.",120.0,74.0,6875311.0,6862861.0,7006878.0,402396.0,338237.0,6403094.0,6638230.0,44941.0,12430.0,,7176117.0,7051543.0,3708542.0,341451.0,6498238.0,-313256.0,-44665.0,8774656.0,8974111.0,441691.0,353126.0,8332965.0,8620985.0,201933269349300013_public.xml
750808796,ROBERT S HYER SCHOOL PARENT-TEACHER ASSOCIATION,TX,DALLAS,75225,2018,2019-06-30,990,1949,TO PROVIDE SUPPORT FOR HYER ELEMENTARY SCHOOL.,0.0,490.0,1779476.0,1525969.0,1271908.0,22987.0,27521.0,620320.0,560673.0,174924.0,707738.0,,1271944.0,1080823.0,0.0,0.0,1253235.0,254025.0,191085.0,1724779.0,1497306.0,33053.0,61106.0,1691726.0,1436200.0,201933299349300713_public.xml
450450815,SICANGU OWAYAWA OTI,SD,MISSION,575550069,2018,2019-06-30,990,1996,"RESIDENTIAL DORMITORY PROGRAM TO PROVIDE A SAFE PLACE FOR NATIVE AMERICAN STUDENTS, GRADES 1-12, ATTENDING SCHOOLS ON THE ROSEBUD INDIAN RESERVATION. LODGING, MEALS SUPERVISION, TUTORING, CULTURAL, SOCIAL AND RECREATIONAL ACTIVITIES ARE PROVIDED.",40.0,3.0,2086775.0,2086775.0,2148916.0,2034612.0,2105146.0,0.0,,3512.0,48651.0,2007087.0,1804600.0,1823421.0,1002395.0,0.0,1622070.0,282175.0,325495.0,3272494.0,2994052.0,52239.0,140.0,3220255.0,2993912.0,201933309349301103_public.xml
256089906,TRYING TOGETHER,PA,PITTSBURGH,15217,2018,2019-06-30,990,1995,"TRYING TOGETHER SUPPORTS HIGH-QUALITY CARE AND EDUCATION FOR YOUNG CHILDREN BY PROVIDING ADVOCACY, COMMUNITY RESOURCES, AND PROFESSIONAL GROWTH OPPORTUNITIES FOR THE NEEDS AND RIGHTS OF CHILDREN, THEIR FAMILIES, AND THE INDIVIDUALS WHO INTERACT WITH THEM.",30.0,0.0,2801050.0,2801050.0,2695803.0,1909400.0,1589320.0,876384.0,1083806.0,0.0,15266.0,,2533688.0,2504203.0,1528808.0,40831.0,2152609.0,267362.0,191600.0,2012131.0,1800232.0,64189.0,119652.0,1947942.0,1680580.0,201933319349300218_public.xml
421411669,HOLY FAMILY SCHOOL INNER-CITY YOUTH FDN,IA,DES MOINES,503162315,2018,2019-06-30,990,1994,FINANCIAL ASSISTANCE FOR HOLY FAMILY SCHOOL,2.0,40.0,1123386.0,1074425.0,1089933.0,897484.0,979442.0,0.0,0.0,221752.0,-44811.0,,607110.0,765114.0,36460.0,141.0,532663.0,467315.0,324819.0,10799017.0,9717790.0,3316.0,8834.0,10795701.0,9708956.0,201933319349300613_public.xml
113503085,SHEMA KOLAINU-HEAR OUR VOICES,NY,BROOKLYN,11219,2018,2019-06-30,990,1999,Provide a school and home based care for children with autism,15.0,5.0,6892498.0,6892498.0,6984189.0,222983.0,92352.0,6662936.0,6889775.0,6579.0,0.0,221794.0,6689016.0,6742483.0,4687809.0,0.0,5709109.0,203482.0,241706.0,4240939.0,3818710.0,2731116.0,2624289.0,1509823.0,1194421.0,201933339349300003_public.xml
232150464,JUNIATA MENNONITE SCHOOL,PA,MCALISTERVILLE,17049,2018,2019-06-30,990,1980,"JUNIATA MENNONITE SCHOOL PROVIDES CHRISTIAN FAMILIES WITH A CHRIST- CENTERED, BIBLICAL EDUCATION FOR STUDENTS K-12.",53.0,200.0,1291253.0,1237277.0,1288727.0,418925.0,381006.0,869526.0,953401.0,-3882.0,-47292.0,196000.0,1198862.0,1177112.0,917505.0,0.0,965550.0,38415.0,111615.0,295556.0,122141.0,135000.0,,160556.0,122141.0,201933369349300208_public.xml
630481102,THE HEALTH CARE AUTHORITY OF THE,AL,ENTERPRISE,36331,2018,2019-06-30,990,1994,PUBLICLY SUPPORTED SKILLED NURSING FACILITY,538.0,50.0,16651466.0,16649641.0,16397466.0,0.0,,16056000.0,16207838.0,583130.0,10511.0,,15718960.0,15811318.0,10257571.0,0.0,10821704.0,930681.0,586148.0,43664244.0,42363276.0,1022782.0,966074.0,42641462.0,41397202.0,201933369349300508_public.xml
610728039,DANIEL BOONE COMMUNITY ACTION AGENC,KY,MANCHESTER,40962,2018,2019-06-30,990,1972,"TO OPERATE A COMPREHENSIVE ARRAY OF PROGRAMS THAT WILL HELP INDIVIDUALS AND FAMILIES DEVELOP THE KNOWLEDGE, OPPORTUNITIES AND RESOURCES TO ACHIEVE SELF-RELIANCE.",347.0,6.0,10975854.0,10975854.0,10798250.0,7851946.0,7442982.0,3037342.0,3080639.0,809.0,85757.0,7317757.0,11000291.0,10439880.0,5422291.0,0.0,4604597.0,-24437.0,358370.0,7260755.0,7317368.0,1299227.0,1331403.0,5961528.0,5985965.0,201933369349301008_public.xml
930638731,Centro Latino Americano,OR,Eugene,97402,2018,2019-06-30,990,1972,The organization is a bilingual multi-cultural agency dedicated to the empowerment of the Latino community in Lane County Oregon.,24.0,43.0,1119638.0,1118075.0,888733.0,897618.0,723656.0,208231.0,164356.0,3237.0,8989.0,489235.0,965196.0,845667.0,702408.0,0.0,881410.0,152879.0,43066.0,924906.0,758181.0,45720.0,31874.0,879186.0,726307.0,201933369349301303_public.xml
391388270,RACINE COUNTY AGRICULTURAL SOCIETY,WI,UNION GROVE,531820104,2018,2019-10-31,990,1981,TO ORGANIZE AND OPERATE THE ANNUAL RACINE COUNTY FAIR.,45.0,,1137230.0,1137230.0,1123117.0,45137.0,59533.0,948439.0,1063136.0,1029.0,142625.0,22713.0,1154644.0,1037445.0,127705.0,0.0,1154644.0,-17414.0,85672.0,2411172.0,2425346.0,15331.0,12091.0,2395841.0,2413255.0,201933379349300033_public.xml
630797633,RIVERHILL SCHOOL,AL,FLORENCE,35630,2018,2019-07-31,990,,"SCHOOL PROGRAM FOR ELEMENTARY STUDENTS- SERVICES PROVIDED STUDENTS, GRADES K-9",31.0,,1369025.0,1037909.0,1030675.0,95594.0,89821.0,1069271.0,992526.0,-107669.0,-19287.0,30594.0,1115408.0,939184.0,737750.0,0.0,1109443.0,-77499.0,91491.0,501870.0,588805.0,2878.0,12314.0,498992.0,576491.0,201933379349301218_public.xml
941669545,ELEMENTARY INSTITUTE OF SCIENCE,CA,SAN DIEGO,92114,2018,2019-06-30,990,1969,Elementary Institute of Science (EIS) is a premier science enrichment center dedicated to developing STEM skills and interests in order to address the widening gap of under-represented students in science.,44.0,20.0,1062517.0,1062517.0,1210394.0,880427.0,1038485.0,164095.0,154443.0,17545.0,450.0,62470.0,1111311.0,1042460.0,653610.0,117657.0,924630.0,-48794.0,167934.0,5306587.0,5325646.0,75070.0,56202.0,5231517.0,5269444.0,201933389349300033_public.xml
133368410,WESTCHESTER YOUTH SOCCER LEAGUE INC,NY,RYE,10580,2018,2019-06-30,990,1986,"PROVIDE AN ORGANIZED SOCCER PROGRAM FOR THE YOUTH OF WESTCHESTER COUNTY, N.Y.",5.0,,1283624.0,1283624.0,1316570.0,0.0,,0.0,,7091.0,1276533.0,,1175019.0,1243368.0,220739.0,0.0,1057517.0,108605.0,73202.0,672192.0,588604.0,7514.0,32531.0,664678.0,556073.0,201933389349300908_public.xml
271914879,INTERNATIONAL ACADEMY OF ORAL MEDICINE,FL,CHAMPIONS GATE,33896,2018,2019-06-30,990,1984,PEER REVIEWED SCIENTIFIC RESEARCH AND EDUCATION IN BIOLOGICAL DENTISTRY,6.0,0.0,1016095.0,1016095.0,938486.0,464523.0,372138.0,530088.0,543118.0,0.0,21484.0,,1166737.0,1123218.0,294869.0,0.0,1042303.0,-150642.0,-184732.0,474429.0,582818.0,366746.0,324493.0,107683.0,258325.0,201933389349301218_public.xml
760443870,INDUSTRIAL SAFETY TRAINING COUNCIL,TX,BEAUMONT,77701,2018,2018-12-31,990,1993,OPERATE SAFETY TRAINING SCHOOL,98.0,,18076177.0,17376843.0,15110286.0,0.0,,15764217.0,14893202.0,1613827.0,-1201.0,,16446100.0,14826261.0,5648828.0,0.0,10053381.0,930743.0,284025.0,29102302.0,28397275.0,13211566.0,13641486.0,15890736.0,14755789.0,201933399349300103_public.xml
471453325,ONE SUMTER ECONOMIC DEVELOPMENT,GA,AMERICUS,31079,2018,2018-12-31,990,2015,"ENHANCEMENT AND PROMOTION OF ECONOMIC DEVELOPMENT, WORKFORCE DEVELOPMENT, MARKETING AND COMMUNICATIONS, AND TRANSPORTATION EFFORTS IN SUMTER COUNTY, GEORGIA",2.0,,1376440.0,1376440.0,419855.0,1308792.0,419408.0,0.0,,738.0,66910.0,41667.0,411166.0,581882.0,136190.0,3497.0,378014.0,965274.0,-162027.0,1278911.0,311590.0,2772.0,725.0,1276139.0,310865.0,201933399349300223_public.xml
590972078,FLORIDA FUTURE FARMERS OF AMERICA INC,FL,GAINESVILLE,32608,2018,2019-06-30,990,1993,"To make a positive difference in the lives of students by developing their potential for premier leadership, personal growth, and career success through agricultural education by providing resources & support for local FFA chapters in Florida.",3.0,150.0,1623466.0,1567645.0,1819592.0,372422.0,132509.0,1141030.0,1629055.0,9.0,54184.0,332772.0,1548700.0,1839570.0,223117.0,4882.0,1311820.0,18945.0,-19978.0,725171.0,754927.0,379067.0,427768.0,346104.0,327159.0,201933399349301303_public.xml
020405852,THE FRONT DOOR AGENCY INC,NH,NASHUA,03064,2018,2019-06-30,990,1987,"THE AGENCY'S MISSION IS TO OFFER SUPPORT, FOSTER EDUCATION, AND PROVIDE SERVICES TO ASSIST INDIVIDUALS AND FAMILIES TRANSITION FROM CRISIS TO SELF-SUFFICIENCY.",23.0,185.0,1960032.0,1449507.0,1524644.0,1188976.0,1331241.0,144385.0,154835.0,109992.0,6154.0,238084.0,1121516.0,994523.0,603248.0,154563.0,855162.0,327991.0,530121.0,3495436.0,3237192.0,1041894.0,1102502.0,2453542.0,2134690.0,201933409349300103_public.xml
237159940,MADONNA FOUNDATION,NE,LINCOLN,685062134,2018,2019-06-30,990,1972,THE MADONNA FOUNDATION HELPS GENEROUS DONORS INVEST IN EXTRAORDINARY REHABILITATION.,10.0,198.0,7631990.0,7585151.0,5001438.0,6835487.0,4413422.0,53099.0,52151.0,730720.0,-34155.0,,1790714.0,1832776.0,853517.0,1048862.0,606852.0,5794437.0,3168662.0,22966010.0,17367027.0,1944556.0,2140010.0,21021454.0,15227017.0,201933409349300603_public.xml
593127943,HEALTHY START COALITION OF,FL,TAMPA,33607,2018,2019-06-30,990,1992,"TO IMPROVE THE HEALTH AND WELL-BEING OF PREGNANT WOMEN, CHILDREN AND FAMILIES IN HILLSBOROUGH COUNTY.",39.0,0.0,12182437.0,12182437.0,11943400.0,12002149.0,11746088.0,169069.0,189874.0,11219.0,0.0,12001270.0,12432928.0,12231223.0,2658362.0,0.0,11992602.0,-250491.0,-287823.0,5097838.0,5529228.0,1275274.0,1456173.0,3822564.0,4073055.0,201933439349300023_public.xml
010407276,Sunrise Opportunities,ME,Machias,04654,2018,2019-06-30,990,1957,"THE MISSION OF SUNRISE OPPORTUNITIES IS TO PROVIDE LIVING AND WORK ENVIRONMENTS IN WHICH PEOPLE WITH DISABILITIES CAN THRIVE, ENJOY A HIGH QUALITY OF LIFE, AND REACH THEIR OWN PERSONAL GOALS. TO THAT END, SUNRISE OPPORTUNITIES HAS CREATED RESIDENTIAL AND WORK PROGRAMS AND MENTAL HEALTH SERVICES TO MEET THE NEEDS OF THE INDIVIDUALS ENROLLED.",199.0,,8013689.0,8013689.0,7160533.0,969390.0,872839.0,7037160.0,6286933.0,416.0,6723.0,,7855177.0,7096509.0,5369942.0,0.0,7078268.0,158512.0,64024.0,1921988.0,1964757.0,1150050.0,1351331.0,771938.0,613426.0,201933439349301003_public.xml
581461316,FOUNDATION FOR HEALTH LEADERSHIP,NC,CARY,27513,2018,2019-06-30,990,1982,"LEVERAGE PRIVATE AND PUBLIC RESOURCES, EXPAND HEALTHCARE ACCESS, AND IMPROVE HEALTH STATUS FOR ALL NORTH CAROLINIANS.",41.0,13.0,4255684.0,3775253.0,4691064.0,2242795.0,3710199.0,1406866.0,864990.0,129057.0,-3465.0,,5086502.0,3421206.0,1940201.0,10720.0,4698756.0,-1311249.0,1269858.0,8870737.0,9950231.0,828074.0,734845.0,8042663.0,9215386.0,201933439349301053_public.xml
020222121,Community Council of Nashua NH Inc,NH,Nashua,030603921,2018,2019-06-30,990,1923,Provide comprehensive mental health services to residents in southern Hillsborough County.,258.0,14.0,16644848.0,16107677.0,13140783.0,3034103.0,2403378.0,12696182.0,10658607.0,65985.0,311407.0,2880438.0,15299415.0,12561429.0,11307202.0,40834.0,10570277.0,808262.0,579354.0,8897944.0,8167682.0,3331044.0,3466613.0,5566900.0,4701069.0,201933459349300103_public.xml
411356085,FAMILY ALTERNATIVES,MN,MINNEAPOLIS,55414,2018,2019-06-30,990,1978,FAMILY ALTERNATIVES SUPPORTS RELATIONSHIPS AND ENHANCES ENVIRONMENTS THAT EMBRACE CHILDREN AND FAMILIES IN TRANSITION.,16.0,0.0,3269139.0,3269139.0,3188271.0,2517.0,3780.0,3262017.0,3182104.0,4605.0,0.0,,3274108.0,3085495.0,1069552.0,0.0,3115169.0,-4969.0,102776.0,1492365.0,1507503.0,194574.0,204743.0,1297791.0,1302760.0,201933459349300128_public.xml
251656251,THE WALDORF SCHOOL OF PITTSBURGH,PA,PITTSBURGH,15224,2018,2019-06-30,990,1993,"THE WALDORF SCHOOL OF PITTSBURGH OPERATES IN ACCORDANCE WITH THE PRINCIPLE AND METHODS OF WALDORF EDUCATION ORIGINATED BY RUDOLF STEINER. OUR MISSION IS TO PROVIDE HIGH QUALITY EDUCATION TO STUDENTS USING WALDORF CURRICULUM AND PEDAGOGY, THROUGH WHICH WE ACKNOWLEDGE AND HONOR THE BALANCE OF THE ARTISTIC, ACADEMIC, EMOTIONAL, AND SPIRITUAL NEEDS OF CHILDREN.",71.0,110.0,1965170.0,1943533.0,1977496.0,135603.0,168973.0,1794373.0,1755012.0,0.0,13557.0,,1883399.0,1745563.0,1420837.0,450.0,1493675.0,60134.0,231933.0,1472680.0,1472133.0,898372.0,957959.0,574308.0,514174.0,201933459349300208_public.xml
250965383,UNITED WAY OF THE LAUREL,PA,JOHNSTOWN,159011824,2018,2019-06-30,990,1974,"THE MISSION OF THE UNITED WAY OF THE LAUREL HIGHLANDS (THE ""ORGANIZATION""), A NONPROFIT VOLUNTARY HEALTH AND WELFARE ORGANIZATION, IS TO IMPROVE LIVES BY MOBILIZING THE CARING POWER OF OUR COMMUNITY. WE BUILD CIVIC INFRASTRUCTURE AROUND SHARED COMMUNITY GOALS, WITH EVIDENCE-BASED OUTCOMES, AND COLLABORATIVE ACTIONS THAT ARE SUSTAINABLE. WE PARTNER WITH MANY DIVERSE INDIVIDUALS AND ORGANIZATIONS THAT COME TOGETHER TO SOLVE COMPLEX SOCIAL PROBLEMS AND PROVIDE NEEDED SERVICES IN CAMBRIA AND SOMERSET COUNTIES IN SOUTH WESTERN PENNSYLVANIA.",9.0,300.0,2308859.0,1618065.0,1961440.0,1518403.0,1811047.0,19504.0,13924.0,52809.0,27349.0,275243.0,1394004.0,1994792.0,381018.0,228839.0,1077777.0,224061.0,-33352.0,2613157.0,2507745.0,178426.0,310484.0,2434731.0,2197261.0,201933459349300813_public.xml
020679580,CHARLESTON DEVELOPMENT ACADEMY,SC,CHARLESTON,29403,2018,2019-06-30,990,2003,TO PROVIDE EDUCATION TO SCHOOL AGE CHILDREN FROM KINDERGARTEN THROUGH EIGHTH GRADE.,36.0,50.0,1985994.0,1985994.0,1790648.0,1958597.0,1771656.0,24286.0,20985.0,2047.0,1064.0,1937087.0,1965437.0,1902294.0,1285673.0,0.0,1539532.0,20557.0,-111646.0,1042785.0,1035068.0,335016.0,347856.0,707769.0,687212.0,201933469349300203_public.xml
363084946,BATAVIA COUNCIL ON AGING INC,IL,DES PLAINES,60018,2018,2019-06-30,990,1980,HUD SUBSIDIZED HOUSING FOR THE ELDERLY,0.0,12.0,1178940.0,1178940.0,1137014.0,0.0,0.0,1154319.0,1129575.0,2291.0,22330.0,,1255249.0,1268121.0,216765.0,0.0,1171609.0,-76309.0,-131107.0,2610934.0,2797482.0,4843187.0,4953426.0,-2232253.0,-2155944.0,201933469349300428_public.xml
421060724,COMMUNITY HEALTH CARE INC,IA,DAVENPORT,528011014,2018,2019-01-31,990,1975,"COMMUNITY HEALTH CARE PROVIDES PRIMARY MEDICAL, DENTAL, AND BEHAVIORAL HEALTH CARE TO INDIVIDUALS IN THE COMMUNITIES THEY SERVE.",386.0,16.0,31749592.0,31256217.0,29006550.0,7135221.0,6357651.0,24498971.0,22660544.0,-387690.0,9715.0,5738359.0,30524468.0,29341845.0,20061969.0,34227.0,21394317.0,731749.0,-335295.0,24722157.0,22451675.0,8013207.0,6474474.0,16708950.0,15977201.0,201933479349300113_public.xml
953398938,Friendship Adult Day Care Center Inc,CA,Santa Barbara,93108,2018,2019-06-30,990,1979,Provide daily psychological and social programs for frail senior citizens.,27.0,450.0,3295656.0,1579210.0,1452408.0,601516.0,548736.0,833142.0,703750.0,144552.0,0.0,68695.0,1240290.0,1134818.0,812635.0,134063.0,922440.0,338920.0,317590.0,5851802.0,5219301.0,119334.0,96397.0,5732468.0,5122904.0,201933479349300348_public.xml
942699528,FRIENDS OF THE URBAN FOREST,CA,SAN FRANCISCO,94129,2018,2019-06-30,990,1981,"TO PROMOTE A LARGER & HEALTHIER URBAN FOREST AS PART OF THE URBAN ECOSYTEM IN SAN FRANCISCO WITH COMMUNITY PLANTING, MAINTENANCE, EDUCATION & ADVOCACY.",65.0,0.0,3703626.0,3703626.0,3737352.0,3581860.0,3609879.0,120883.0,126459.0,883.0,0.0,2289945.0,3552453.0,2902529.0,2169588.0,561910.0,2743376.0,151173.0,834823.0,3203842.0,2864131.0,348472.0,159934.0,2855370.0,2704197.0,201933509349300643_public.xml
